Date,TMax,TMin,Precip,Snow,SDep,Rs,Wind,TDew,ASCEr,ASCEg
Units,C,C,mm/day,mm/day,mm,MJ/m2,m/s,C,mm/day,mm/day
1950-01-23,20.051553415999997,3.5715534160300004,0.0,0,0,12.444842969385299,2.78,2.8797466530300007,4.173455254889817,2.687717170746923
1950-01-24,27.231553416,2.1915534160299996,0.0,0,0,13.752879953319637,2.78,1.4997466530299997,6.5847746128560365,4.0774261453408815
1950-01-25,16.851553415999998,-4.92844658397,0.0,0,0,13.902794804517765,2.78,-5.620253346969999,4.424360615584269,2.798921898962751
1950-01-26,4.04155341603,-9.39844658397,0.0,0,0,12.064728771803193,2.78,-10.09025334697,2.058678989599696,1.376469943419501
1950-01-27,16.301553415999997,-11.108446584000001,0.0,0,0,14.667246904082761,2.78,-11.800253347000002,4.91986966300813,3.0736667212696793
1950-01-28,24.141553416,2.88155341603,0.0,0,0,13.893801882943528,2.78,2.1897466530300003,5.542992052418989,3.512898200734717
1950-01-29,14.521553416,-11.698446584000001,0.0,0,0,14.8959227788531,2.78,-12.390253347000002,4.510918430324748,2.842170184212041
1950-01-30,0.521553416034,-8.89844658397,0.0,0,0,9.917442604301668,2.78,-9.59025334697,1.473495500844739,1.0234137246114006
1950-01-31,2.64155341603,-9.44844658397,0.0,0,0,11.87132848206281,2.78,-10.14025334697,1.8625691444492407,1.2702810684797592
1950-02-01,7.66568306546,-9.35431693454,0.0,0,0,14.041764389682596,3.18,-9.82797986954,2.918966007386683,1.91589496652592
1950-02-02,4.52568306546,-8.29431693454,0.0,0,0,12.462032938830218,3.18,-8.76797986954,2.190744669719779,1.4779408732535504
1950-02-03,9.97568306546,-6.12431693454,0.0,0,0,13.917291953973136,3.18,-6.5979798695400005,3.151227953177202,2.0800744908491624
1950-02-04,18.6956830655,-2.80431693454,0.0,0,0,15.04840741046382,3.18,-3.27797986954,5.142991896280399,3.292025077741937
1950-02-05,23.765683065500003,2.6456830654599996,0.0,0,0,14.90753755258524,3.18,2.1720201304599995,5.999774897602214,3.83979226446862
1950-02-06,24.945683065500003,6.97568306546,0.0,0,0,14.2902526461416,3.18,6.50202013046,5.653329903766871,3.681937963377678
1950-02-07,28.245683065500003,1.7456830654599997,0.0,0,0,15.637924659762144,3.18,1.2720201304599996,7.844636528119189,4.923288177853766
1950-02-08,15.295683065499999,0.045683065456999995,0.0,0,0,14.038666092214429,3.18,-0.427979869543,3.8202305246195976,2.5468593680962877
1950-02-09,14.4356830655,-3.78431693454,0.0,0,0,15.23836854320531,3.18,-4.25797986954,4.09830793166191,2.697598759281004
1950-02-10,15.0656830655,-0.594316934543,4.037250526409999,0,0,14.489727214763292,3.18,-1.067979869543,3.8752451511608847,2.5889125926690304
1950-02-11,10.3156830655,4.85568306546,2.64944565796,0,0,6.6893956379016535,3.18,4.38202013046,1.739648055830309,1.261640862606697
